Algorithm,Scenario,Seed,TailErr,FinalErr,RegretPercent,MOE_energy,EnergyExcessPercent,TSearchOrRecovery,SearchSteps,BudgetUtilization,EnergyOn,MOENoWind
tracker,jumpUp,13,NaN,1.49751917447881,0.620316370752562,0.99278276354244,0.726970362761705,46,247,1,1,NaN
ea_multistart,jumpUp,14,NaN,0.412285904782788,1.42400134421779,0.929594700750356,7.57376297356404,91,252,1,1,NaN
tracker,jumpUp,14,NaN,1.49751917447881,0.620316370752562,0.99278276354244,0.726970362761705,46,247,1,1,NaN
ea_multistart,jumpUp,15,NaN,1.22257641384769,2.92784040168257,0.919763590038423,8.72359058681863,NaN,261,1,1,NaN
tracker,jumpUp,15,NaN,1.49751917447881,0.620316370752562,0.99278276354244,0.726970362761705,46,247,1,1,NaN
ea_multistart,jumpUp,16,NaN,0.627280397209148,1.55144176096739,0.937749368762579,6.63830158793546,90,252,1,1,NaN
tracker,jumpUp,16,NaN,1.49751917447881,0.620316370752562,0.99278276354244,0.726970362761705,46,247,1,1,NaN
ea_multistart,jumpUp,17,NaN,0.692856259304907,1.71287752336237,0.936783478015494,6.74825330165148,90,252,1,1,NaN
tracker,jumpUp,17,NaN,1.49751917447881,0.620316370752562,0.99278276354244,0.726970362761705,46,247,1,1,NaN
ea_multistart,jumpUp,18,NaN,0.625556906810592,10.4994070090906,0.909433231766948,9.95859454762705,251,312,1,1,NaN
tracker,jumpUp,18,NaN,1.49751917447881,0.620316370752562,0.99278276354244,0.726970362761705,46,247,1,1,NaN
ea_multistart,jumpUp,19,NaN,0.541181192895314,1.49640355598918,0.938367875559955,6.56801304107587,90,252,1,1,NaN
tracker,jumpUp,19,NaN,1.49751917447881,0.620316370752562,0.99278276354244,0.726970362761705,46,247,1,1,NaN
ea_multistart,jumpUp,20,NaN,0.776439805500143,1.99894731336422,0.932664290067759,7.21971567361598,90,252,1,1,NaN
tracker,jumpUp,20,NaN,1.49751917447881,0.620316370752562,0.99278276354244,0.726970362761705,46,247,1,1,NaN
ea_multistart,jumpDown,11,NaN,0.415635364799692,1.39123606194499,0.913918786159845,9.41891283380391,150,261,1,1,NaN
tracker,jumpDown,11,NaN,0.639764308926713,0.270595873589265,0.995004470892485,0.502060970945635,21,250,1,1,NaN
ea_multistart,jumpDown,12,NaN,0.837585625223619,2.0263859110009,0.923725788316666,8.25723527999919,90,252,1,1,NaN
tracker,jumpDown,12,NaN,0.639764308926713,0.270595873589265,0.995004470892485,0.502060970945635,21,250,1,1,NaN
ea_multistart,jumpDown,13,NaN,0.525556906810593,20.2838402247097,0.892098068525338,12.0952993041479,NaN,317,1,1,NaN
tracker,jumpDown,13,NaN,0.639764308926713,0.270595873589265,0.995004470892485,0.502060970945635,21,250,1,1,NaN
ea_multistart,jumpDown,14,NaN,0.535516512293176,1.49718493884867,0.927466128404716,7.82064911848002,90,252,1,1,NaN
tracker,jumpDown,14,NaN,0.639764308926713,0.270595873589265,0.995004470892485,0.502060970945635,21,250,1,1,NaN
ea_multistart,jumpDown,15,NaN,0.725556906810592,20.4933618178509,0.891104763379971,12.2202507600777,147,317,1,1,NaN
tracker,jumpDown,15,NaN,0.639764308926713,0.270595873589265,0.995004470892485,0.502060970945635,21,250,1,1,NaN
ea_multistart,jumpDown,16,NaN,0.74222357347726,21.3847897718615,0.892236087650416,12.0779593922687,256,312,1,1,NaN
tracker,jumpDown,16,NaN,0.639764308926713,0.270595873589265,0.995004470892485,0.502060970945635,21,250,1,1,NaN
ea_multistart,jumpDown,17,NaN,0.692856259304907,1.71287752336237,0.927784877484347,7.78360633679023,90,252,1,1,NaN
tracker,jumpDown,17,NaN,0.639764308926713,0.270595873589265,0.995004470892485,0.502060970945635,21,250,1,1,NaN
ea_multistart,jumpDown,18,NaN,0.604963159134997,1.51439331110591,0.915149172372691,9.2718029135423,90,252,1,1,NaN
tracker,jumpDown,18,NaN,0.639764308926713,0.270595873589265,0.995004470892485,0.502060970945635,21,250,1,1,NaN
ea_multistart,jumpDown,19,NaN,0.541181192895313,1.49640355598918,0.928691330373146,7.678403716572,90,252,1,1,NaN
tracker,jumpDown,19,NaN,0.639764308926713,0.270595873589265,0.995004470892485,0.502060970945635,21,250,1,1,NaN
ea_multistart,jumpDown,20,NaN,4.27723168575088,10.6153364725611,0.913357945587383,9.48610069373158,NaN,252,1,1,NaN
tracker,jumpDown,20,NaN,0.639764308926713,0.270595873589265,0.995004470892485,0.502060970945635,21,250,1,1,NaN
ea_multistart,ramp,11,NaN,0.908890240143926,12.3961711789193,0.92105432115225,8.57122940903072,NaN,263,1,1,NaN
tracker,ramp,11,NaN,0.106518113512532,0.507287399861166,0.994831665841873,0.519518460819512,0,260,1,1,NaN
ea_multistart,ramp,12,NaN,1.52682096570615,4.19790767777314,0.943916600269118,5.94156302737897,0,183,1,1,NaN
tracker,ramp,12,NaN,0.106518113512532,0.507287399861166,0.994831665841873,0.519518460819512,0,260,1,1,NaN
